Date,sentiment_score
2022-07-06,0.28654999999999997
2022-07-07,0.2746833333333333
2022-07-08,0.2187333333333333
2022-07-09,-0.21075
2022-07-10,0.0894666666666666
2022-07-11,0.21456666666666666
2022-07-12,-0.039387500000000054
2022-07-13,-0.021906666666666644
2022-07-14,0.01461999999999995
2022-07-15,0.3073666666666667
2022-07-16,0.4343333333333333
2022-07-17,0.05185000000000001
2022-07-18,0.18022
2022-07-19,0.3766
2022-07-20,0.13504166666666664
2022-07-21,-0.142975
2022-07-22,0.05182499999999995
2022-07-23,0.48206666666666664
2022-07-24,0.0020875
2022-07-25,0.046200000000000005
2022-07-26,0.1529333333333333
2022-07-27,0.2436833333333333
2022-07-28,0.3818
2022-07-29,-0.1393125
2022-07-30,0.4516
2022-07-31,0.0334666666666666
2022-08-01,0.14595
2022-08-02,0.3808875
2022-08-03,0.4326749999999999
2022-08-04,0.13524375
2022-08-05,0.3818
2022-08-06,0.23924333333333325
2022-08-07,0.4153666666666666
2022-08-08,0.49906249999999996
2022-08-09,0.0120666666666666
2022-08-10,0.1847125
2022-08-11,0.3208125
2022-08-12,0.227
2022-08-13,0.29695
2022-08-14,0.0997333333333333
2022-08-15,0.27380333333333334
2022-08-16,0.057178181818181795
2022-08-17,0.10453750000000005
2022-08-18,0.3311675
2022-08-19,-0.01961999999999995
2022-08-20,0.33265
